depth,combo,cells,extinct
3,q_net100_4h|q_pos100_15m|q_volr_1d,702,False
3,q_net100_4h|q_pos100_15m|q_zt100_5m,699,False
3,q_net100_4h|q_pos100_15m|q_zt100_15m,695,False
3,q_net100_4h|q_pos100_15m|q_zt100_1h,696,False
3,q_net100_4h|q_pos100_15m|q_zt100_4h,694,False
3,q_net100_4h|q_pos100_15m|q_zt100_1d,698,False
3,q_net100_4h|q_pos100_15m|q_zlast_5m,527,False
3,q_net100_4h|q_pos100_15m|q_zlast_15m,527,False
3,q_net100_4h|q_pos100_15m|q_zlast_1h,352,False
3,q_net100_4h|q_pos100_15m|q_zlast_4h,346,False
3,q_net100_4h|q_pos100_15m|q_zlast_1d,352,False
3,q_net100_4h|q_pos100_1h|q_pos100_4h,504,False
3,q_net100_4h|q_pos100_1h|q_pos100_1d,641,False
3,q_net100_4h|q_pos100_1h|q_volr_5m,700,False
3,q_net100_4h|q_pos100_1h|q_volr_15m,700,False
3,q_net100_4h|q_pos100_1h|q_volr_1h,701,False
3,q_net100_4h|q_pos100_1h|q_volr_4h,704,False
3,q_net100_4h|q_pos100_1h|q_volr_1d,702,False
3,q_net100_4h|q_pos100_1h|q_zt100_5m,700,False
3,q_net100_4h|q_pos100_1h|q_zt100_15m,703,False
3,q_net100_4h|q_pos100_1h|q_zt100_1h,702,False
3,q_net100_4h|q_pos100_1h|q_zt100_4h,697,False
3,q_net100_4h|q_pos100_1h|q_zt100_1d,687,False
3,q_net100_4h|q_pos100_1h|q_zlast_5m,524,False
3,q_net100_4h|q_pos100_1h|q_zlast_15m,526,False
3,q_net100_4h|q_pos100_1h|q_zlast_1h,350,False
3,q_net100_4h|q_pos100_1h|q_zlast_4h,350,False
3,q_net100_4h|q_pos100_1h|q_zlast_1d,352,False
3,q_net100_4h|q_pos100_4h|q_pos100_1d,534,False
3,q_net100_4h|q_pos100_4h|q_volr_5m,565,False
3,q_net100_4h|q_pos100_4h|q_volr_15m,565,False
3,q_net100_4h|q_pos100_4h|q_volr_1h,565,False
3,q_net100_4h|q_pos100_4h|q_volr_4h,541,False
3,q_net100_4h|q_pos100_4h|q_volr_1d,549,False
3,q_net100_4h|q_pos100_4h|q_zt100_5m,559,False
3,q_net100_4h|q_pos100_4h|q_zt100_15m,562,False
3,q_net100_4h|q_pos100_4h|q_zt100_1h,556,False
3,q_net100_4h|q_pos100_4h|q_zt100_4h,551,False
3,q_net100_4h|q_pos100_4h|q_zt100_1d,534,False
3,q_net100_4h|q_pos100_4h|q_zlast_5m,424,False
3,q_net100_4h|q_pos100_4h|q_zlast_15m,424,False
3,q_net100_4h|q_pos100_4h|q_zlast_1h,291,False
3,q_net100_4h|q_pos100_4h|q_zlast_4h,287,False
3,q_net100_4h|q_pos100_4h|q_zlast_1d,297,False
3,q_net100_4h|q_pos100_1d|q_volr_5m,655,False
3,q_net100_4h|q_pos100_1d|q_volr_15m,660,False
3,q_net100_4h|q_pos100_1d|q_volr_1h,652,False
3,q_net100_4h|q_pos100_1d|q_volr_4h,651,False
3,q_net100_4h|q_pos100_1d|q_volr_1d,657,False
3,q_net100_4h|q_pos100_1d|q_zt100_5m,653,False
3,q_net100_4h|q_pos100_1d|q_zt100_15m,658,False
3,q_net100_4h|q_pos100_1d|q_zt100_1h,655,False
3,q_net100_4h|q_pos100_1d|q_zt100_4h,641,False
3,q_net100_4h|q_pos100_1d|q_zt100_1d,636,False
3,q_net100_4h|q_pos100_1d|q_zlast_5m,495,False
3,q_net100_4h|q_pos100_1d|q_zlast_15m,496,False
3,q_net100_4h|q_pos100_1d|q_zlast_1h,336,False
3,q_net100_4h|q_pos100_1d|q_zlast_4h,335,False
3,q_net100_4h|q_pos100_1d|q_zlast_1d,345,False
3,q_net100_4h|q_volr_5m|q_volr_15m,704,False
3,q_net100_4h|q_volr_5m|q_volr_1h,703,False
3,q_net100_4h|q_volr_5m|q_volr_4h,703,False
3,q_net100_4h|q_volr_5m|q_volr_1d,704,False
3,q_net100_4h|q_volr_5m|q_zt100_5m,700,False
3,q_net100_4h|q_volr_5m|q_zt100_15m,704,False
3,q_net100_4h|q_volr_5m|q_zt100_1h,704,False
3,q_net100_4h|q_volr_5m|q_zt100_4h,703,False
3,q_net100_4h|q_volr_5m|q_zt100_1d,698,False
3,q_net100_4h|q_volr_5m|q_zlast_5m,519,False
3,q_net100_4h|q_volr_5m|q_zlast_15m,521,False
3,q_net100_4h|q_volr_5m|q_zlast_1h,352,False
3,q_net100_4h|q_volr_5m|q_zlast_4h,347,False
3,q_net100_4h|q_volr_5m|q_zlast_1d,352,False
3,q_net100_4h|q_volr_15m|q_volr_1h,704,False
3,q_net100_4h|q_volr_15m|q_volr_4h,703,False
3,q_net100_4h|q_volr_15m|q_volr_1d,704,False
3,q_net100_4h|q_volr_15m|q_zt100_5m,700,False
3,q_net100_4h|q_volr_15m|q_zt100_15m,704,False
3,q_net100_4h|q_volr_15m|q_zt100_1h,704,False
3,q_net100_4h|q_volr_15m|q_zt100_4h,702,False
3,q_net100_4h|q_volr_15m|q_zt100_1d,698,False
3,q_net100_4h|q_volr_15m|q_zlast_5m,524,False
3,q_net100_4h|q_volr_15m|q_zlast_15m,526,False
3,q_net100_4h|q_volr_15m|q_zlast_1h,352,False
3,q_net100_4h|q_volr_15m|q_zlast_4h,352,False
3,q_net100_4h|q_volr_15m|q_zlast_1d,352,False
3,q_net100_4h|q_volr_1h|q_volr_4h,704,False
3,q_net100_4h|q_volr_1h|q_volr_1d,704,False
3,q_net100_4h|q_volr_1h|q_zt100_5m,704,False
3,q_net100_4h|q_volr_1h|q_zt100_15m,703,False
3,q_net100_4h|q_volr_1h|q_zt100_1h,701,False
3,q_net100_4h|q_volr_1h|q_zt100_4h,700,False
3,q_net100_4h|q_volr_1h|q_zt100_1d,698,False
3,q_net100_4h|q_volr_1h|q_zlast_5m,527,False
3,q_net100_4h|q_volr_1h|q_zlast_15m,528,False
3,q_net100_4h|q_volr_1h|q_zlast_1h,352,False
3,q_net100_4h|q_volr_1h|q_zlast_4h,352,False
3,q_net100_4h|q_volr_1h|q_zlast_1d,349,False
3,q_net100_4h|q_volr_4h|q_volr_1d,704,False
3,q_net100_4h|q_volr_4h|q_zt100_5m,704,False
3,q_net100_4h|q_volr_4h|q_zt100_15m,704,False
3,q_net100_4h|q_volr_4h|q_zt100_1h,704,False
3,q_net100_4h|q_volr_4h|q_zt100_4h,692,False
3,q_net100_4h|q_volr_4h|q_zt100_1d,699,False
3,q_net100_4h|q_volr_4h|q_zlast_5m,524,False
3,q_net100_4h|q_volr_4h|q_zlast_15m,527,False
3,q_net100_4h|q_volr_4h|q_zlast_1h,352,False
3,q_net100_4h|q_volr_4h|q_zlast_4h,351,False
3,q_net100_4h|q_volr_4h|q_zlast_1d,352,False
3,q_net100_4h|q_volr_1d|q_zt100_5m,704,False
3,q_net100_4h|q_volr_1d|q_zt100_15m,704,False
3,q_net100_4h|q_volr_1d|q_zt100_1h,704,False
3,q_net100_4h|q_volr_1d|q_zt100_4h,704,False
3,q_net100_4h|q_volr_1d|q_zt100_1d,689,False
3,q_net100_4h|q_volr_1d|q_zlast_5m,528,False
3,q_net100_4h|q_volr_1d|q_zlast_15m,528,False
3,q_net100_4h|q_volr_1d|q_zlast_1h,352,False
3,q_net100_4h|q_volr_1d|q_zlast_4h,352,False
3,q_net100_4h|q_volr_1d|q_zlast_1d,352,False
3,q_net100_4h|q_zt100_5m|q_zt100_15m,581,False
3,q_net100_4h|q_zt100_5m|q_zt100_1h,680,False
3,q_net100_4h|q_zt100_5m|q_zt100_4h,700,False
3,q_net100_4h|q_zt100_5m|q_zt100_1d,696,False
3,q_net100_4h|q_zt100_5m|q_zlast_5m,512,False
3,q_net100_4h|q_zt100_5m|q_zlast_15m,504,False
3,q_net100_4h|q_zt100_5m|q_zlast_1h,280,False
3,q_net100_4h|q_zt100_5m|q_zlast_4h,296,False
3,q_net100_4h|q_zt100_5m|q_zlast_1d,352,False
3,q_net100_4h|q_zt100_15m|q_zt100_1h,598,False
3,q_net100_4h|q_zt100_15m|q_zt100_4h,681,False
3,q_net100_4h|q_zt100_15m|q_zt100_1d,691,False
3,q_net100_4h|q_zt100_15m|q_zlast_5m,521,False
3,q_net100_4h|q_zt100_15m|q_zlast_15m,525,False
3,q_net100_4h|q_zt100_15m|q_zlast_1h,347,False
3,q_net100_4h|q_zt100_15m|q_zlast_4h,310,False
3,q_net100_4h|q_zt100_15m|q_zlast_1d,345,False
3,q_net100_4h|q_zt100_1h|q_zt100_4h,598,False
3,q_net100_4h|q_zt100_1h|q_zt100_1d,686,False
3,q_net100_4h|q_zt100_1h|q_zlast_5m,527,False
3,q_net100_4h|q_zt100_1h|q_zlast_15m,528,False
3,q_net100_4h|q_zt100_1h|q_zlast_1h,352,False
3,q_net100_4h|q_zt100_1h|q_zlast_4h,351,False
3,q_net100_4h|q_zt100_1h|q_zlast_1d,302,False
3,q_net100_4h|q_zt100_4h|q_zt100_1d,648,False
3,q_net100_4h|q_zt100_4h|q_zlast_5m,523,False
3,q_net100_4h|q_zt100_4h|q_zlast_15m,526,False
3,q_net100_4h|q_zt100_4h|q_zlast_1h,351,False
3,q_net100_4h|q_zt100_4h|q_zlast_4h,349,False
3,q_net100_4h|q_zt100_4h|q_zlast_1d,340,False
3,q_net100_4h|q_zt100_1d|q_zlast_5m,522,False
3,q_net100_4h|q_zt100_1d|q_zlast_15m,524,False
3,q_net100_4h|q_zt100_1d|q_zlast_1h,350,False
3,q_net100_4h|q_zt100_1d|q_zlast_4h,349,False
3,q_net100_4h|q_zt100_1d|q_zlast_1d,350,False
3,q_net100_4h|q_zlast_5m|q_zlast_15m,293,False
3,q_net100_4h|q_zlast_5m|q_zlast_1h,236,False
3,q_net100_4h|q_zlast_5m|q_zlast_4h,264,False
3,q_net100_4h|q_zlast_5m|q_zlast_1d,264,False
3,q_net100_4h|q_zlast_15m|q_zlast_1h,219,False
3,q_net100_4h|q_zlast_15m|q_zlast_4h,264,False
3,q_net100_4h|q_zlast_15m|q_zlast_1d,264,False
3,q_net100_4h|q_zlast_1h|q_zlast_4h,176,False
3,q_net100_4h|q_zlast_1h|q_zlast_1d,176,False
3,q_net100_4h|q_zlast_4h|q_zlast_1d,176,False
3,q_net100_1d|q_net20_5m|q_net20_15m,674,False
3,q_net100_1d|q_net20_5m|q_net20_1h,693,False
3,q_net100_1d|q_net20_5m|q_net20_4h,700,False
3,q_net100_1d|q_net20_5m|q_net20_1d,698,False
3,q_net100_1d|q_net20_5m|q_rng100_5m,698,False
3,q_net100_1d|q_net20_5m|q_rng100_15m,695,False
3,q_net100_1d|q_net20_5m|q_rng100_1h,702,False
3,q_net100_1d|q_net20_5m|q_rng100_4h,702,False
3,q_net100_1d|q_net20_5m|q_rng100_1d,696,False
3,q_net100_1d|q_net20_5m|q_pos100_5m,543,False
3,q_net100_1d|q_net20_5m|q_pos100_15m,659,False
3,q_net100_1d|q_net20_5m|q_pos100_1h,693,False
3,q_net100_1d|q_net20_5m|q_pos100_4h,696,False
3,q_net100_1d|q_net20_5m|q_pos100_1d,590,False
3,q_net100_1d|q_net20_5m|q_volr_5m,700,False
3,q_net100_1d|q_net20_5m|q_volr_15m,703,False
3,q_net100_1d|q_net20_5m|q_volr_1h,704,False
3,q_net100_1d|q_net20_5m|q_volr_4h,704,False
3,q_net100_1d|q_net20_5m|q_volr_1d,703,False
3,q_net100_1d|q_net20_5m|q_zt100_5m,693,False
3,q_net100_1d|q_net20_5m|q_zt100_15m,701,False
3,q_net100_1d|q_net20_5m|q_zt100_1h,703,False
3,q_net100_1d|q_net20_5m|q_zt100_4h,704,False
3,q_net100_1d|q_net20_5m|q_zt100_1d,702,False
3,q_net100_1d|q_net20_5m|q_zlast_5m,510,False
3,q_net100_1d|q_net20_5m|q_zlast_15m,515,False
3,q_net100_1d|q_net20_5m|q_zlast_1h,352,False
3,q_net100_1d|q_net20_5m|q_zlast_4h,349,False
3,q_net100_1d|q_net20_5m|q_zlast_1d,349,False
3,q_net100_1d|q_net20_15m|q_net20_1h,699,False
3,q_net100_1d|q_net20_15m|q_net20_4h,700,False
3,q_net100_1d|q_net20_15m|q_net20_1d,697,False
3,q_net100_1d|q_net20_15m|q_rng100_5m,694,False
3,q_net100_1d|q_net20_15m|q_rng100_15m,693,False
3,q_net100_1d|q_net20_15m|q_rng100_1h,702,False
3,q_net100_1d|q_net20_15m|q_rng100_4h,702,False
3,q_net100_1d|q_net20_15m|q_rng100_1d,697,False
3,q_net100_1d|q_net20_15m|q_pos100_5m,593,False
3,q_net100_1d|q_net20_15m|q_pos100_15m,598,False
3,q_net100_1d|q_net20_15m|q_pos100_1h,697,False
3,q_net100_1d|q_net20_15m|q_pos100_4h,699,False
3,q_net100_1d|q_net20_15m|q_pos100_1d,594,False
3,q_net100_1d|q_net20_15m|q_volr_5m,704,False
3,q_net100_1d|q_net20_15m|q_volr_15m,704,False
3,q_net100_1d|q_net20_15m|q_volr_1h,704,False
3,q_net100_1d|q_net20_15m|q_volr_4h,704,False
3,q_net100_1d|q_net20_15m|q_volr_1d,704,False
3,q_net100_1d|q_net20_15m|q_zt100_5m,692,False
3,q_net100_1d|q_net20_15m|q_zt100_15m,702,False
3,q_net100_1d|q_net20_15m|q_zt100_1h,704,False
3,q_net100_1d|q_net20_15m|q_zt100_4h,704,False
3,q_net100_1d|q_net20_15m|q_zt100_1d,702,False
3,q_net100_1d|q_net20_15m|q_zlast_5m,525,False
3,q_net100_1d|q_net20_15m|q_zlast_15m,526,False
3,q_net100_1d|q_net20_15m|q_zlast_1h,352,False
3,q_net100_1d|q_net20_15m|q_zlast_4h,351,False
3,q_net100_1d|q_net20_15m|q_zlast_1d,351,False
3,q_net100_1d|q_net20_1h|q_net20_4h,704,False
3,q_net100_1d|q_net20_1h|q_net20_1d,700,False
3,q_net100_1d|q_net20_1h|q_rng100_5m,697,False
3,q_net100_1d|q_net20_1h|q_rng100_15m,695,False
3,q_net100_1d|q_net20_1h|q_rng100_1h,704,False
3,q_net100_1d|q_net20_1h|q_rng100_4h,704,False
3,q_net100_1d|q_net20_1h|q_rng100_1d,700,False
3,q_net100_1d|q_net20_1h|q_pos100_5m,694,False
3,q_net100_1d|q_net20_1h|q_pos100_15m,613,False
3,q_net100_1d|q_net20_1h|q_pos100_1h,627,False
3,q_net100_1d|q_net20_1h|q_pos100_4h,693,False
3,q_net100_1d|q_net20_1h|q_pos100_1d,592,False
3,q_net100_1d|q_net20_1h|q_volr_5m,704,False
3,q_net100_1d|q_net20_1h|q_volr_15m,704,False
3,q_net100_1d|q_net20_1h|q_volr_1h,704,False
3,q_net100_1d|q_net20_1h|q_volr_4h,704,False
3,q_net100_1d|q_net20_1h|q_volr_1d,704,False
3,q_net100_1d|q_net20_1h|q_zt100_5m,703,False
3,q_net100_1d|q_net20_1h|q_zt100_15m,704,False
3,q_net100_1d|q_net20_1h|q_zt100_1h,704,False
3,q_net100_1d|q_net20_1h|q_zt100_4h,704,False
3,q_net100_1d|q_net20_1h|q_zt100_1d,704,False
3,q_net100_1d|q_net20_1h|q_zlast_5m,528,False
3,q_net100_1d|q_net20_1h|q_zlast_15m,528,False
3,q_net100_1d|q_net20_1h|q_zlast_1h,352,False
3,q_net100_1d|q_net20_1h|q_zlast_4h,351,False
3,q_net100_1d|q_net20_1h|q_zlast_1d,352,False
3,q_net100_1d|q_net20_4h|q_net20_1d,693,False
3,q_net100_1d|q_net20_4h|q_rng100_5m,697,False
3,q_net100_1d|q_net20_4h|q_rng100_15m,697,False
3,q_net100_1d|q_net20_4h|q_rng100_1h,655,False
3,q_net100_1d|q_net20_4h|q_rng100_4h,702,False
3,q_net100_1d|q_net20_4h|q_rng100_1d,687,False
3,q_net100_1d|q_net20_4h|q_pos100_5m,698,False
3,q_net100_1d|q_net20_4h|q_pos100_15m,697,False
3,q_net100_1d|q_net20_4h|q_pos100_1h,610,False
3,q_net100_1d|q_net20_4h|q_pos100_4h,600,False
3,q_net100_1d|q_net20_4h|q_pos100_1d,586,False
3,q_net100_1d|q_net20_4h|q_volr_5m,704,False
3,q_net100_1d|q_net20_4h|q_volr_15m,704,False
3,q_net100_1d|q_net20_4h|q_volr_1h,704,False
3,q_net100_1d|q_net20_4h|q_volr_4h,704,False
3,q_net100_1d|q_net20_4h|q_volr_1d,704,False
3,q_net100_1d|q_net20_4h|q_zt100_5m,704,False
3,q_net100_1d|q_net20_4h|q_zt100_15m,704,False
3,q_net100_1d|q_net20_4h|q_zt100_1h,704,False
3,q_net100_1d|q_net20_4h|q_zt100_4h,702,False
3,q_net100_1d|q_net20_4h|q_zt100_1d,700,False
3,q_net100_1d|q_net20_4h|q_zlast_5m,528,False
3,q_net100_1d|q_net20_4h|q_zlast_15m,528,False
3,q_net100_1d|q_net20_4h|q_zlast_1h,352,False
3,q_net100_1d|q_net20_4h|q_zlast_4h,352,False
3,q_net100_1d|q_net20_4h|q_zlast_1d,352,False
3,q_net100_1d|q_net20_1d|q_rng100_5m,690,False
3,q_net100_1d|q_net20_1d|q_rng100_15m,689,False
3,q_net100_1d|q_net20_1d|q_rng100_1h,698,False
3,q_net100_1d|q_net20_1d|q_rng100_4h,684,False
3,q_net100_1d|q_net20_1d|q_rng100_1d,666,False
3,q_net100_1d|q_net20_1d|q_pos100_5m,692,False
3,q_net100_1d|q_net20_1d|q_pos100_15m,699,False
3,q_net100_1d|q_net20_1d|q_pos100_1h,699,False
3,q_net100_1d|q_net20_1d|q_pos100_4h,627,False
3,q_net100_1d|q_net20_1d|q_pos100_1d,527,False
3,q_net100_1d|q_net20_1d|q_volr_5m,699,False
3,q_net100_1d|q_net20_1d|q_volr_15m,701,False
3,q_net100_1d|q_net20_1d|q_volr_1h,701,False
3,q_net100_1d|q_net20_1d|q_volr_4h,699,False
3,q_net100_1d|q_net20_1d|q_volr_1d,698,False
3,q_net100_1d|q_net20_1d|q_zt100_5m,699,False
3,q_net100_1d|q_net20_1d|q_zt100_15m,702,False
3,q_net100_1d|q_net20_1d|q_zt100_1h,700,False
3,q_net100_1d|q_net20_1d|q_zt100_4h,697,False
3,q_net100_1d|q_net20_1d|q_zt100_1d,694,False
3,q_net100_1d|q_net20_1d|q_zlast_5m,523,False
3,q_net100_1d|q_net20_1d|q_zlast_15m,524,False
3,q_net100_1d|q_net20_1d|q_zlast_1h,352,False
3,q_net100_1d|q_net20_1d|q_zlast_4h,350,False
3,q_net100_1d|q_net20_1d|q_zlast_1d,350,False
3,q_net100_1d|q_rng100_5m|q_rng100_15m,645,False
3,q_net100_1d|q_rng100_5m|q_rng100_1h,695,False
3,q_net100_1d|q_rng100_5m|q_rng100_4h,695,False
3,q_net100_1d|q_rng100_5m|q_rng100_1d,692,False
3,q_net100_1d|q_rng100_5m|q_pos100_5m,688,False
3,q_net100_1d|q_rng100_5m|q_pos100_15m,688,False
3,q_net100_1d|q_rng100_5m|q_pos100_1h,698,False
3,q_net100_1d|q_rng100_5m|q_pos100_4h,696,False
3,q_net100_1d|q_rng100_5m|q_pos100_1d,591,False
3,q_net100_1d|q_rng100_5m|q_volr_5m,697,False
3,q_net100_1d|q_rng100_5m|q_volr_15m,691,False
3,q_net100_1d|q_rng100_5m|q_volr_1h,698,False
3,q_net100_1d|q_rng100_5m|q_volr_4h,698,False
3,q_net100_1d|q_rng100_5m|q_volr_1d,698,False
3,q_net100_1d|q_rng100_5m|q_zt100_5m,661,False
3,q_net100_1d|q_rng100_5m|q_zt100_15m,695,False
3,q_net100_1d|q_rng100_5m|q_zt100_1h,699,False
3,q_net100_1d|q_rng100_5m|q_zt100_4h,698,False
3,q_net100_1d|q_rng100_5m|q_zt100_1d,698,False
3,q_net100_1d|q_rng100_5m|q_zlast_5m,501,False
3,q_net100_1d|q_rng100_5m|q_zlast_15m,502,False
3,q_net100_1d|q_rng100_5m|q_zlast_1h,345,False
3,q_net100_1d|q_rng100_5m|q_zlast_4h,349,False
3,q_net100_1d|q_rng100_5m|q_zlast_1d,344,False
3,q_net100_1d|q_rng100_15m|q_rng100_1h,648,False
3,q_net100_1d|q_rng100_15m|q_rng100_4h,697,False
3,q_net100_1d|q_rng100_15m|q_rng100_1d,692,False
3,q_net100_1d|q_rng100_15m|q_pos100_5m,688,False
3,q_net100_1d|q_rng100_15m|q_pos100_15m,691,False
3,q_net100_1d|q_rng100_15m|q_pos100_1h,694,False
3,q_net100_1d|q_rng100_15m|q_pos100_4h,693,False
3,q_net100_1d|q_rng100_15m|q_pos100_1d,587,False
3,q_net100_1d|q_rng100_15m|q_volr_5m,694,False
3,q_net100_1d|q_rng100_15m|q_volr_15m,695,False
3,q_net100_1d|q_rng100_15m|q_volr_1h,685,False
3,q_net100_1d|q_rng100_15m|q_volr_4h,694,False
3,q_net100_1d|q_rng100_15m|q_volr_1d,695,False
3,q_net100_1d|q_rng100_15m|q_zt100_5m,691,False
3,q_net100_1d|q_rng100_15m|q_zt100_15m,695,False
3,q_net100_1d|q_rng100_15m|q_zt100_1h,695,False
3,q_net100_1d|q_rng100_15m|q_zt100_4h,695,False
3,q_net100_1d|q_rng100_15m|q_zt100_1d,695,False
3,q_net100_1d|q_rng100_15m|q_zlast_5m,519,False
3,q_net100_1d|q_rng100_15m|q_zlast_15m,519,False
3,q_net100_1d|q_rng100_15m|q_zlast_1h,352,False
3,q_net100_1d|q_rng100_15m|q_zlast_4h,350,False
3,q_net100_1d|q_rng100_15m|q_zlast_1d,347,False
3,q_net100_1d|q_rng100_1h|q_rng100_4h,667,False
3,q_net100_1d|q_rng100_1h|q_rng100_1d,701,False
3,q_net100_1d|q_rng100_1h|q_pos100_5m,691,False
3,q_net100_1d|q_rng100_1h|q_pos100_15m,691,False
3,q_net100_1d|q_rng100_1h|q_pos100_1h,704,False
3,q_net100_1d|q_rng100_1h|q_pos100_4h,703,False
3,q_net100_1d|q_rng100_1h|q_pos100_1d,593,False
3,q_net100_1d|q_rng100_1h|q_volr_5m,703,False
3,q_net100_1d|q_rng100_1h|q_volr_15m,702,False
3,q_net100_1d|q_rng100_1h|q_volr_1h,703,False
3,q_net100_1d|q_rng100_1h|q_volr_4h,614,False
3,q_net100_1d|q_rng100_1h|q_volr_1d,704,False
3,q_net100_1d|q_rng100_1h|q_zt100_5m,704,False
3,q_net100_1d|q_rng100_1h|q_zt100_15m,704,False
3,q_net100_1d|q_rng100_1h|q_zt100_1h,704,False
3,q_net100_1d|q_rng100_1h|q_zt100_4h,698,False
3,q_net100_1d|q_rng100_1h|q_zt100_1d,698,False
3,q_net100_1d|q_rng100_1h|q_zlast_5m,527,False
3,q_net100_1d|q_rng100_1h|q_zlast_15m,527,False
3,q_net100_1d|q_rng100_1h|q_zlast_1h,352,False
3,q_net100_1d|q_rng100_1h|q_zlast_4h,352,False
3,q_net100_1d|q_rng100_1h|q_zlast_1d,351,False
3,q_net100_1d|q_rng100_4h|q_rng100_1d,698,False
3,q_net100_1d|q_rng100_4h|q_pos100_5m,698,False
3,q_net100_1d|q_rng100_4h|q_pos100_15m,698,False
3,q_net100_1d|q_rng100_4h|q_pos100_1h,704,False
3,q_net100_1d|q_rng100_4h|q_pos100_4h,699,False
3,q_net100_1d|q_rng100_4h|q_pos100_1d,592,False
3,q_net100_1d|q_rng100_4h|q_volr_5m,704,False
3,q_net100_1d|q_rng100_4h|q_volr_15m,704,False
3,q_net100_1d|q_rng100_4h|q_volr_1h,703,False
3,q_net100_1d|q_rng100_4h|q_volr_4h,703,False
3,q_net100_1d|q_rng100_4h|q_volr_1d,704,False
3,q_net100_1d|q_rng100_4h|q_zt100_5m,704,False
3,q_net100_1d|q_rng100_4h|q_zt100_15m,704,False
3,q_net100_1d|q_rng100_4h|q_zt100_1h,704,False
3,q_net100_1d|q_rng100_4h|q_zt100_4h,702,False
3,q_net100_1d|q_rng100_4h|q_zt100_1d,701,False
3,q_net100_1d|q_rng100_4h|q_zlast_5m,528,False
3,q_net100_1d|q_rng100_4h|q_zlast_15m,528,False
3,q_net100_1d|q_rng100_4h|q_zlast_1h,352,False
3,q_net100_1d|q_rng100_4h|q_zlast_4h,351,False
3,q_net100_1d|q_rng100_4h|q_zlast_1d,352,False
3,q_net100_1d|q_rng100_1d|q_pos100_5m,694,False
3,q_net100_1d|q_rng100_1d|q_pos100_15m,696,False
3,q_net100_1d|q_rng100_1d|q_pos100_1h,697,False
3,q_net100_1d|q_rng100_1d|q_pos100_4h,680,False
3,q_net100_1d|q_rng100_1d|q_pos100_1d,538,False
3,q_net100_1d|q_rng100_1d|q_volr_5m,699,False
3,q_net100_1d|q_rng100_1d|q_volr_15m,700,False
3,q_net100_1d|q_rng100_1d|q_volr_1h,701,False
3,q_net100_1d|q_rng100_1d|q_volr_4h,701,False
3,q_net100_1d|q_rng100_1d|q_volr_1d,699,False
3,q_net100_1d|q_rng100_1d|q_zt100_5m,698,False
3,q_net100_1d|q_rng100_1d|q_zt100_15m,700,False
3,q_net100_1d|q_rng100_1d|q_zt100_1h,700,False
3,q_net100_1d|q_rng100_1d|q_zt100_4h,702,False
3,q_net100_1d|q_rng100_1d|q_zt100_1d,700,False
3,q_net100_1d|q_rng100_1d|q_zlast_5m,523,False
3,q_net100_1d|q_rng100_1d|q_zlast_15m,523,False
3,q_net100_1d|q_rng100_1d|q_zlast_1h,349,False
3,q_net100_1d|q_rng100_1d|q_zlast_4h,349,False
3,q_net100_1d|q_rng100_1d|q_zlast_1d,351,False
3,q_net100_1d|q_pos100_5m|q_pos100_15m,591,False
3,q_net100_1d|q_pos100_5m|q_pos100_1h,696,False
3,q_net100_1d|q_pos100_5m|q_pos100_4h,695,False
3,q_net100_1d|q_pos100_5m|q_pos100_1d,593,False
3,q_net100_1d|q_pos100_5m|q_volr_5m,703,False
3,q_net100_1d|q_pos100_5m|q_volr_15m,703,False
3,q_net100_1d|q_pos100_5m|q_volr_1h,696,False
3,q_net100_1d|q_pos100_5m|q_volr_4h,698,False
3,q_net100_1d|q_pos100_5m|q_volr_1d,703,False
3,q_net100_1d|q_pos100_5m|q_zt100_5m,696,False
3,q_net100_1d|q_pos100_5m|q_zt100_15m,699,False
3,q_net100_1d|q_pos100_5m|q_zt100_1h,700,False
3,q_net100_1d|q_pos100_5m|q_zt100_4h,698,False
3,q_net100_1d|q_pos100_5m|q_zt100_1d,700,False
3,q_net100_1d|q_pos100_5m|q_zlast_5m,528,False
3,q_net100_1d|q_pos100_5m|q_zlast_15m,528,False
3,q_net100_1d|q_pos100_5m|q_zlast_1h,352,False
3,q_net100_1d|q_pos100_5m|q_zlast_4h,350,False
3,q_net100_1d|q_pos100_5m|q_zlast_1d,351,False
3,q_net100_1d|q_pos100_15m|q_pos100_1h,662,False
3,q_net100_1d|q_pos100_15m|q_pos100_4h,697,False
3,q_net100_1d|q_pos100_15m|q_pos100_1d,595,False
3,q_net100_1d|q_pos100_15m|q_volr_5m,704,False
3,q_net100_1d|q_pos100_15m|q_volr_15m,704,False
3,q_net100_1d|q_pos100_15m|q_volr_1h,702,False
3,q_net100_1d|q_pos100_15m|q_volr_4h,695,False
3,q_net100_1d|q_pos100_15m|q_volr_1d,704,False
3,q_net100_1d|q_pos100_15m|q_zt100_5m,701,False
3,q_net100_1d|q_pos100_15m|q_zt100_15m,699,False
3,q_net100_1d|q_pos100_15m|q_zt100_1h,698,False
3,q_net100_1d|q_pos100_15m|q_zt100_4h,695,False
3,q_net100_1d|q_pos100_15m|q_zt100_1d,701,False
3,q_net100_1d|q_pos100_15m|q_zlast_5m,528,False
3,q_net100_1d|q_pos100_15m|q_zlast_15m,528,False
3,q_net100_1d|q_pos100_15m|q_zlast_1h,352,False
3,q_net100_1d|q_pos100_15m|q_zlast_4h,347,False
3,q_net100_1d|q_pos100_15m|q_zlast_1d,352,False
